agent_id,from_origin_node_id,to_destination_node_id,departure_time_interval_no,PCE
3097,133,224,7436.0,1
3098,261,352,2416.0,1
3099,518,690,2426.0,1
3100,5,96,7419.0,1
3101,519,610,2423.0,1
3102,389,480,7471.0,1
3103,5,96,2332.0,1
3104,519,609,7471.0,1
3105,133,224,2380.0,1
3106,261,352,2425.0,1
3107,389,481,2428.0,1
3108,650,610,7568.0,1
3109,5,96,2336.0,1
3110,133,224,7446.0,1
3111,650,610,2514.0,1
3112,518,610,2433.0,1
3113,389,610,7479.0,1
3114,389,481,2441.0,1
3115,261,353,2431.0,1
3116,518,610,7480.0,1
3117,133,224,2389.0,1
3118,5,96,7429.0,1
3119,261,352,2437.0,1
3120,133,224,7458.0,1
3121,518,610,2442.0,1
3122,5,96,2347.0,1
3123,389,481,2451.0,1
3124,262,352,7479.0,1
3125,518,610,2448.0,1
3126,519,481,7485.0,1
3127,133,224,2399.0,1
3128,518,689,2457.0,1
3129,388,481,7486.0,1
3130,389,480,2459.0,1
3131,133,224,7469.0,1
3132,261,352,2445.0,1
3133,5,96,2356.0,1
3134,519,610,7491.0,1
3135,650,610,2538.0,1
3136,261,352,7490.0,1
3137,261,352,2456.0,1
3138,5,96,7443.0,1
3139,518,610,2467.0,1
3140,5,96,2365.0,1
3141,5,96,7450.0,1
3142,389,610,2466.0,1
3143,389,481,7499.0,1
3144,133,352,2413.0,1
3145,389,481,2475.0,1
3146,519,610,7503.0,1
3147,5,96,2373.0,1
3148,261,352,7498.0,1
3149,261,353,2464.0,1
3150,519,690,7509.0,1
3151,518,610,2476.0,1
3152,133,224,7478.0,1
3153,389,480,2483.0,1
3154,650,610,2556.0,1
3155,261,353,7513.0,1
3156,261,352,2470.0,1
3157,5,96,7457.0,1
3158,133,224,2419.0,1
3159,133,224,7490.0,1
3160,5,96,2383.0,1
3161,389,691,7510.0,1
3162,261,224,2479.0,1
3163,519,610,7516.0,1
3164,519,610,2488.0,1
3165,389,481,7517.0,1
3166,518,690,2495.0,1
3167,5,96,7467.0,1
3168,133,224,2428.0,1
3169,389,480,2495.0,1
3170,650,610,7616.0,1
3171,261,352,2485.0,1
3172,261,353,7526.0,1
3173,519,610,2503.0,1
3174,133,96,7500.0,1
3175,4,96,2387.0,1
3176,519,692,7525.0,1
3177,261,353,2492.0,1
3178,261,352,7534.0,1
3179,133,224,2436.0,1
3180,133,224,7510.0,1
3181,389,480,2514.0,1
3182,5,96,7486.0,1
3183,5,96,2401.0,1
3184,133,224,2446.0,1
3185,389,610,7541.0,1
3186,518,609,2517.0,1
3187,389,481,2522.0,1
3188,5,96,2413.0,1
3189,261,352,2498.0,1
3190,389,352,7549.0,1
3191,519,610,2525.0,1
3192,261,353,7547.0,1
3193,389,480,2528.0,1
3194,133,224,7519.0,1
3195,133,224,2456.0,1
3196,5,96,7493.0,1
3197,261,352,2515.0,1
3198,519,610,7537.0,1
3199,5,96,2432.0,1
3200,261,352,2523.0,1
3201,518,610,2541.0,1
3202,133,224,7529.0,1
3203,133,481,2468.0,1
3204,5,96,2440.0,1
3205,5,96,7504.0,1
3206,133,224,2498.0,1
3207,390,352,7556.0,1
3208,389,610,2543.0,1
3209,519,610,7545.0,1
3210,133,224,2482.0,1
3211,261,224,7554.0,1
3212,5,96,2445.0,1
3213,389,481,2551.0,1
3214,133,224,7541.0,1
3215,519,610,2552.0,1
3216,5,96,2453.0,1
3217,650,480,7665.0,1
3218,389,480,2561.0,1
3219,518,610,2565.0,1
3220,5,96,7514.0,1
3221,5,224,2461.0,1
3222,389,480,7574.0,1
3223,262,352,2559.0,1
3224,519,610,7562.0,1
3225,389,610,2577.0,1
3226,133,224,7554.0,1
3227,518,610,2573.0,1
3228,5,96,2471.0,1
3229,518,610,7569.0,1
3230,133,224,2517.0,1
3231,5,96,7525.0,1
3232,389,224,2568.0,1
3233,389,610,2586.0,1
3234,518,610,2584.0,1
3235,5,96,2478.0,1
3236,390,480,7589.0,1
3237,133,224,2532.0,1
3238,519,610,7583.0,1
3239,650,610,2656.0,1
3240,5,96,7538.0,1
3241,518,480,2588.0,1
3242,133,224,7564.0,1
3243,262,352,2576.0,1
3244,518,353,2599.0,1
3245,261,353,7578.0,1
3246,261,224,2582.0,1
3247,649,610,7695.0,1
3248,5,96,2494.0,1
3249,133,224,7576.0,1
3250,518,610,2612.0,1
3251,389,480,7602.0,1
3252,133,224,2552.0,1
3253,261,352,7589.0,1
3254,5,96,2504.0,1
3255,5,96,7622.0,1
3256,261,352,2595.0,1
3257,519,610,7664.0,1
3258,389,481,2600.0,1
3259,519,610,2619.0,1
3260,389,481,7690.0,1
3261,133,224,2562.0,1
3262,5,96,2520.0,1
3263,5,96,7564.0,1
3264,261,353,2600.0,1
3265,519,610,7652.0,1
3266,389,480,2607.0,1
3267,5,96,7581.0,1
3268,650,610,2681.0,1
3269,133,224,2577.0,1
3270,650,610,2688.0,1
3271,262,352,7672.0,1
3272,262,352,2613.0,1
3273,389,610,7705.0,1
3274,389,480,2620.0,1
3275,261,352,7682.0,1
3276,133,224,2589.0,1
3277,519,610,2629.0,1
3278,133,224,7666.0,1
3279,5,96,2530.0,1
3280,261,224,2620.0,1
3281,389,480,7718.0,1
3282,389,480,2625.0,1
3283,650,610,2695.0,1
3284,133,96,2600.0,1
3285,261,353,2628.0,1
3286,261,352,7702.0,1
3287,389,481,2636.0,1
3288,6,96,7612.0,1
3289,518,610,2635.0,1
3290,390,480,7730.0,1
3291,133,224,2616.0,1
3292,519,609,7675.0,1
3293,650,224,2706.0,1
3294,261,352,7714.0,1
3295,519,480,2643.0,1
3296,389,481,7738.0,1
3297,261,353,2637.0,1
3298,389,481,2653.0,1
3299,518,610,2653.0,1
3300,5,96,2554.0,1
3301,519,692,7751.0,1
3302,261,352,2647.0,1
3303,261,352,7728.0,1
3304,133,224,2639.0,1
3305,5,96,2595.0,1
3306,5,96,7658.0,1
3307,389,480,2667.0,1
3308,518,579,2665.0,1
3309,389,352,2674.0,1
3310,519,610,7696.0,1
3311,133,353,2662.0,1
3312,261,353,2672.0,1
3313,261,352,7740.0,1
3314,5,96,2652.0,1
3315,389,480,7752.0,1
3316,389,610,2685.0,1
3317,519,610,2680.0,1
3318,5,96,2668.0,1
3319,133,224,7713.0,1
3320,133,224,2671.0,1
3321,519,610,7716.0,1
3322,262,353,2687.0,1
3323,389,610,7766.0,1
3324,519,610,2693.0,1
3325,389,224,2695.0,1
3326,5,96,2681.0,1
3327,133,226,7726.0,1
3328,133,224,2684.0,1
3329,261,352,7760.0,1
3330,389,481,2702.0,1
3331,519,609,7742.0,1
3332,518,689,2711.0,1
3333,5,96,7730.0,1
3334,261,352,2701.0,1
3335,133,224,2693.0,1
3336,518,610,2698.0,1
3337,5,96,7743.0,1
3338,518,352,2705.0,1
3339,133,224,7751.0,1
3340,261,352,2711.0,1
3341,650,690,7915.0,1
3342,390,481,2712.0,1
3343,5,96,2700.0,1
3344,389,480,7792.0,1
3345,518,610,2722.0,1
3346,390,610,7804.0,1
3347,133,224,2704.0,1
3348,518,610,7765.0,1
3349,389,480,2719.0,1
3350,5,96,7759.0,1
3351,261,353,2722.0,1
3352,133,224,2715.0,1
3353,519,610,2732.0,1
3354,5,96,2705.0,1
3355,389,480,2724.0,1
3356,133,43,7772.0,1
3357,261,352,2729.0,1
3358,133,224,2724.0,1
3359,519,610,2739.0,1
3360,389,352,2733.0,1
3361,261,352,2737.0,1
3362,389,480,2738.0,1
3363,518,610,2747.0,1
3364,133,224,2736.0,1
3365,389,352,2747.0,1
3366,5,96,2720.0,1
3367,518,610,2753.0,1
3368,261,352,2745.0,1
3369,389,481,2754.0,1
3370,133,224,2745.0,1
3371,5,96,2725.0,1
3372,519,690,2763.0,1
3373,261,481,2757.0,1
3374,133,352,2759.0,1
3375,389,610,2777.0,1
3376,5,96,2746.0,1
3377,261,353,2765.0,1
3378,133,224,2766.0,1
3379,518,610,2769.0,1
3380,518,610,2778.0,1
3381,5,96,2753.0,1
3382,389,610,2787.0,1
3383,261,224,2777.0,1
3384,261,352,2771.0,1
3385,518,610,2788.0,1
3386,261,352,2786.0,1
3387,5,96,2768.0,1
3388,389,480,2798.0,1
3389,650,481,2858.0,1
3390,650,610,2851.0,1
3391,133,224,2782.0,1
3392,519,610,2799.0,1
3393,389,610,2807.0,1
3394,5,96,2789.0,1
3395,519,610,2807.0,1
3396,650,352,2883.0,1
3397,133,224,2789.0,1
3398,261,352,2807.0,1
3399,389,480,2811.0,1
3400,5,96,2798.0,1
3401,261,481,2815.0,1
3402,519,610,2817.0,1
3403,133,224,2806.0,1
3404,519,690,2836.0,1
3405,261,352,2822.0,1
3406,519,610,2822.0,1
3407,390,480,2819.0,1
3408,5,96,2807.0,1
3409,389,480,2831.0,1
3410,133,224,2818.0,1
3411,390,610,2840.0,1
3412,261,481,2833.0,1
3413,650,610,2907.0,1
3414,5,96,2812.0,1
3415,133,224,2828.0,1
3416,519,610,2848.0,1
3417,261,352,2838.0,1
3418,5,96,2818.0,1
3419,650,480,2919.0,1
3420,133,224,2834.0,1
3421,262,353,2850.0,1
3422,519,610,2855.0,1
3423,133,224,2844.0,1
3424,261,352,2863.0,1
3425,650,480,2937.0,1
3426,133,224,2850.0,1
3427,261,352,2869.0,1
3428,650,610,2946.0,1
3429,518,609,2869.0,1
3430,133,224,2856.0,1
3431,650,610,2957.0,1
3432,392,610,2884.0,1
3433,518,610,2889.0,1
3434,519,690,2895.0,1
3435,133,224,2867.0,1
3436,261,481,2875.0,1
3437,261,352,2881.0,1
3438,5,96,2841.0,1
3439,519,610,2904.0,1
3440,5,96,2831.0,1
3441,389,480,2891.0,1
3442,133,224,2871.0,1
3443,650,481,2974.0,1
3444,5,96,2848.0,1
3445,261,352,2895.0,1
3446,390,480,2900.0,1
3447,519,610,2915.0,1
3448,519,352,2919.0,1
3449,133,224,2880.0,1
3450,519,352,2909.0,1
3451,650,352,2984.0,1
3452,519,609,2927.0,1
3453,133,224,2887.0,1
3454,261,352,2911.0,1
3455,5,96,2867.0,1
3456,519,96,2933.0,1
3457,133,224,2898.0,1
3458,5,96,2874.0,1
3459,261,352,2925.0,1
3460,389,610,2923.0,1
3461,133,224,2903.0,1
3462,390,481,2928.0,1
3463,650,610,3006.0,1
3464,519,610,2940.0,1
3465,133,610,2926.0,1
3466,650,352,3012.0,1
3467,5,96,2883.0,1
3468,133,224,2911.0,1
3469,5,96,2896.0,1
3470,519,690,2966.0,1
3471,261,352,2935.0,1
3472,519,609,2952.0,1
3473,133,224,2933.0,1
3474,390,481,2936.0,1
3475,650,610,3026.0,1
3476,261,352,2945.0,1
3477,133,224,2938.0,1
3478,5,96,2906.0,1
3479,390,352,2944.0,1
3480,133,224,2942.0,1
3481,519,610,2977.0,1
3482,650,610,3054.0,1
3483,262,480,2955.0,1
3484,390,610,2953.0,1
3485,519,610,2982.0,1
3486,5,96,2914.0,1
3487,133,224,2961.0,1
3488,519,689,2993.0,1
3489,261,352,2971.0,1
3490,133,96,2919.0,1
3491,390,481,2962.0,1
3492,133,224,2974.0,1
3493,519,610,2998.0,1
3494,650,481,3067.0,1
3495,5,96,2933.0,1
3496,390,352,2971.0,1
3497,650,610,3083.0,1
3498,133,224,2984.0,1
3499,519,610,3009.0,1
3500,261,609,2982.0,1
3501,133,224,2991.0,1
3502,519,610,3023.0,1
3503,261,480,2997.0,1
3504,5,96,2946.0,1
3505,389,610,2982.0,1
3506,133,224,3010.0,1
3507,389,610,2996.0,1
3508,5,96,2951.0,1
3509,389,480,2987.0,1
3510,262,353,3007.0,1
3511,519,610,3037.0,1
3512,133,224,3014.0,1
3513,389,224,3006.0,1
3514,5,96,2963.0,1
3515,389,352,3010.0,1
3516,5,96,2967.0,1
3517,133,225,3052.0,1
3518,518,610,3043.0,1
3519,133,224,3021.0,1
3520,519,352,3052.0,1
3521,262,481,3024.0,1
3522,133,96,3029.0,1
3523,133,224,3039.0,1
3524,389,610,3027.0,1
3525,519,610,3063.0,1
3526,262,224,3040.0,1
3527,5,96,2985.0,1
3528,389,610,3040.0,1
3529,519,610,3069.0,1
3530,650,610,3150.0,1
3531,133,224,3045.0,1
3532,261,481,3051.0,1
3533,5,96,2994.0,1
3534,389,610,3044.0,1
3535,519,610,3080.0,1
3536,650,610,3167.0,1
3537,519,610,3085.0,1
3538,390,480,3057.0,1
3539,262,352,3066.0,1
3540,133,224,3061.0,1
3541,5,96,3008.0,1
3542,389,481,3065.0,1
3543,519,610,3100.0,1
3544,261,352,3075.0,1
3545,133,224,3065.0,1
3546,5,96,3017.0,1
3547,133,224,3076.0,1
3548,389,352,3082.0,1
3549,519,610,3109.0,1
3550,389,481,3091.0,1
3551,133,224,3085.0,1
3552,5,96,3029.0,1
3553,261,352,3083.0,1
3554,519,610,3120.0,1
3555,5,96,3034.0,1
3556,261,224,3100.0,1
3557,261,352,3092.0,1
3558,519,610,3128.0,1
3559,261,224,3107.0,1
3560,390,481,3107.0,1
3561,5,96,3045.0,1
3562,133,224,3098.0,1
3563,519,689,3139.0,1
3564,390,481,3123.0,1
3565,519,610,3147.0,1
3566,133,224,3110.0,1
3567,390,610,3135.0,1
3568,5,96,3056.0,1
3569,261,352,3134.0,1
3570,5,96,3068.0,1
3571,133,224,3121.0,1
3572,390,480,3141.0,1
3573,261,352,3144.0,1
3574,389,480,3147.0,1
3575,518,610,3173.0,1
3576,133,224,3130.0,1
3577,5,96,3083.0,1
3578,262,352,3158.0,1
3579,389,610,3153.0,1
3580,133,224,3147.0,1
3581,261,481,3174.0,1
3582,5,96,3100.0,1
3583,519,610,3185.0,1
3584,133,224,3159.0,1
3585,261,352,3188.0,1
3586,389,481,3159.0,1
3587,5,96,3119.0,1
3588,261,224,3164.0,1
3589,519,610,3193.0,1
3590,133,224,3178.0,1
3591,261,353,3203.0,1
3592,5,96,3139.0,1
3593,133,224,3189.0,1
3594,390,480,3176.0,1
3595,519,610,3207.0,1
3596,261,481,3219.0,1
3597,134,224,3210.0,1
3598,133,96,3220.0,1
3599,262,353,3227.0,1
3600,519,609,3220.0,1
3601,390,480,3189.0,1
3602,262,481,3241.0,1
3603,5,96,3158.0,1
3604,389,480,3202.0,1
3605,519,610,3240.0,1
3606,5,96,3167.0,1
3607,133,224,3233.0,1
3608,262,353,3251.0,1
3609,133,224,3243.0,1
3610,5,96,3181.0,1
3611,262,352,3261.0,1
3612,519,609,3255.0,1
3613,390,610,3221.0,1
3614,5,96,3203.0,1
3615,519,353,3230.0,1
3616,133,224,3252.0,1
3617,519,690,3265.0,1
3618,5,96,3227.0,1
3619,261,353,3274.0,1
3620,519,480,3274.0,1
3621,133,353,3267.0,1
3622,390,610,3249.0,1
3623,261,352,3282.0,1
3624,133,224,3277.0,1
3625,389,353,3286.0,1
3626,519,610,3285.0,1
3627,5,96,3248.0,1
3628,519,610,3288.0,1
3629,650,352,3355.0,1
3630,390,480,3261.0,1
3631,5,96,3269.0,1
3632,133,224,3286.0,1
3633,650,610,3365.0,1
3634,5,96,3285.0,1
3635,262,481,3304.0,1
3636,390,610,3274.0,1
3637,650,609,3374.0,1
3638,133,224,3301.0,1
3639,5,96,3302.0,1
3640,389,352,3308.0,1
3641,389,352,3277.0,1
3642,133,96,3312.0,1
3643,519,610,3308.0,1
3644,133,224,3322.0,1
3645,519,610,3319.0,1
3646,5,96,3316.0,1
3647,390,481,3303.0,1
3648,650,609,3388.0,1
3649,261,353,3317.0,1
3650,390,610,3317.0,1
3651,518,610,3326.0,1
3652,133,224,3333.0,1
3653,261,352,3325.0,1
3654,5,96,3333.0,1
3655,389,481,3338.0,1
3656,390,481,3328.0,1
3657,133,224,3342.0,1
3658,5,96,3344.0,1
3659,133,224,3351.0,1
3660,519,610,3346.0,1
3661,5,96,3351.0,1
3662,261,481,3338.0,1
3663,5,96,3361.0,1
3664,261,352,3351.0,1
3665,389,610,3350.0,1
3666,519,610,3374.0,1
3667,650,481,3419.0,1
3668,133,224,3365.0,1
3669,519,690,3367.0,1
3670,5,96,3375.0,1
3671,261,352,3366.0,1
3672,650,610,3432.0,1
3673,650,480,3438.0,1
3674,133,224,3377.0,1
3675,539,690,3440.0,1
3676,261,352,3375.0,1
3677,392,480,3389.0,1
3678,133,224,3385.0,1
3679,519,609,3391.0,1
3680,650,481,3451.0,1
3681,5,96,3391.0,1
3682,261,352,3387.0,1
3683,133,224,3392.0,1
3684,390,481,3399.0,1
3685,650,352,3467.0,1
3686,5,96,3400.0,1
3687,650,224,3457.0,1
3688,133,224,3402.0,1
3689,519,610,3400.0,1
3690,650,96,3463.0,1
3691,262,352,3397.0,1
3692,5,96,3414.0,1
3693,389,610,3405.0,1
3694,519,610,3411.0,1
3695,5,96,3421.0,1
3696,133,224,3413.0,1
3697,390,481,3410.0,1
3698,133,96,3424.0,1
3699,519,610,3426.0,1
3700,261,224,3407.0,1
3701,389,481,3418.0,1
3702,5,96,3433.0,1
3703,262,224,3423.0,1
3704,650,609,3488.0,1
3705,261,352,3415.0,1
3706,519,610,3435.0,1
3707,133,224,3434.0,1
3708,519,352,3417.0,1
3709,390,96,3424.0,1
3710,519,610,3443.0,1
3711,5,96,3442.0,1
3712,133,224,3441.0,1
3713,390,610,3444.0,1
3714,650,224,3516.0,1
3715,261,352,3442.0,1
3716,5,96,3452.0,1
3717,133,224,3448.0,1
3718,519,610,3449.0,1
3719,133,224,3461.0,1
3720,650,610,3525.0,1
3721,261,481,3450.0,1
3722,261,480,3456.0,1
3723,133,224,3469.0,1
3724,261,352,3464.0,1
3725,5,96,3470.0,1
3726,133,224,3475.0,1
3727,133,224,3482.0,1
3728,5,96,3464.0,1
3729,261,352,3479.0,1
3730,261,224,3485.0,1
3731,391,610,3496.0,1
3732,5,224,3478.0,1
3733,133,225,3490.0,1
3734,261,352,3496.0,1
3735,519,610,3493.0,1
3736,261,352,3504.0,1
3737,389,610,3508.0,1
3738,519,610,3499.0,1
3739,133,224,3497.0,1
3740,262,352,3513.0,1
3741,389,610,3514.0,1
3742,520,610,3514.0,1
3743,5,96,3487.0,1
3744,134,224,3512.0,1
3745,261,352,3519.0,1
3746,389,481,3519.0,1
3747,650,481,3604.0,1
3748,519,352,3532.0,1
3749,519,610,3527.0,1
3750,261,352,3525.0,1
3751,133,224,3520.0,1
3752,5,96,3501.0,1
3753,519,610,3541.0,1
3754,389,352,3528.0,1
3755,390,610,3549.0,1
3756,133,224,3528.0,1
3757,261,352,3534.0,1
3758,5,96,3512.0,1
3759,389,610,3556.0,1
3760,133,224,3547.0,1
3761,389,352,3538.0,1
3762,390,480,3568.0,1
3763,519,690,3583.0,1
3764,389,610,3573.0,1
3765,5,96,3525.0,1
3766,519,610,3577.0,1
3767,261,352,3559.0,1
3768,261,224,3550.0,1
3769,539,690,3646.0,1
3770,5,96,3533.0,1
3771,389,480,3593.0,1
3772,133,224,3563.0,1
3773,261,352,3565.0,1
3774,133,224,3570.0,1
3775,519,480,3594.0,1
3776,390,610,3601.0,1
3777,5,96,3543.0,1
3778,5,96,3550.0,1
3779,519,610,3601.0,1
3780,261,352,3585.0,1
3781,389,610,3608.0,1
3782,519,610,3610.0,1
3783,5,96,3558.0,1
3784,133,224,3579.0,1
3785,389,610,3614.0,1
3786,650,610,3684.0,1
3787,650,610,3678.0,1
3788,519,691,3618.0,1
3789,262,352,3595.0,1
3790,5,96,3566.0,1
3791,390,610,3622.0,1
3792,261,352,3602.0,1
3793,390,481,3628.0,1
3794,519,610,3624.0,1
3795,133,224,3594.0,1
3796,519,610,3635.0,1
3797,5,96,3579.0,1
3798,261,352,3612.0,1
3799,650,610,3700.0,1
3800,133,224,3603.0,1
3801,519,610,3646.0,1
3802,261,352,3619.0,1
3803,390,480,3641.0,1
3804,519,690,3652.0,1
3805,5,96,3587.0,1
3806,133,224,3607.0,1
3807,390,481,3648.0,1
3808,5,96,3595.0,1
3809,133,224,3613.0,1
3810,261,352,3631.0,1
3811,389,480,3657.0,1
3812,518,610,3662.0,1
3813,133,224,3621.0,1
3814,262,352,3638.0,1
3815,261,610,3656.0,1
3816,519,610,3670.0,1
3817,519,610,3673.0,1
3818,5,96,3602.0,1
3819,261,352,3645.0,1
3820,519,610,3683.0,1
3821,5,96,3613.0,1
3822,133,224,3632.0,1
3823,261,352,3650.0,1
3824,389,481,3669.0,1
3825,389,610,3674.0,1
3826,519,610,3693.0,1
3827,519,690,3700.0,1
3828,133,224,3645.0,1
3829,390,352,3684.0,1
3830,133,224,3651.0,1
3831,5,224,3627.0,1
3832,519,690,3710.0,1
3833,389,610,3709.0,1
3834,261,481,3664.0,1
3835,389,480,3691.0,1
3836,5,96,3646.0,1
3837,262,352,3675.0,1
3838,519,610,3720.0,1
3839,389,352,3700.0,1
3840,133,224,3667.0,1
3841,5,96,3652.0,1
3842,262,352,3686.0,1
3843,519,610,3725.0,1
3844,133,224,3674.0,1
3845,5,96,3662.0,1
3846,389,480,3720.0,1
3847,519,610,3731.0,1
3848,5,96,3672.0,1
3849,390,481,3733.0,1
3850,261,352,3699.0,1
3851,133,224,3689.0,1
3852,650,480,3800.0,1
3853,133,96,3693.0,1
3854,261,352,3711.0,1
3855,133,224,3711.0,1
3856,261,96,3722.0,1
3857,390,481,3742.0,1
3858,519,609,3741.0,1
3859,133,224,3705.0,1
3860,261,352,3735.0,1
3861,389,480,3753.0,1
3862,5,224,3683.0,1
3863,5,96,3689.0,1
3864,519,610,3749.0,1
3865,133,224,3720.0,1
3866,261,352,3753.0,1
3867,390,352,3770.0,1
3868,519,610,3759.0,1
3869,133,224,3728.0,1
3870,5,96,3696.0,1
3871,389,480,3778.0,1
3872,518,610,3768.0,1
3873,261,481,3763.0,1
3874,390,610,3791.0,1
3875,133,224,3737.0,1
3876,5,96,3706.0,1
3877,262,352,3776.0,1
3878,519,610,3786.0,1
3879,133,96,3745.0,1
3880,389,610,3800.0,1
3881,519,352,3795.0,1
3882,261,353,3784.0,1
3883,5,96,3730.0,1
3884,133,224,3755.0,1
3885,390,480,3806.0,1
3886,650,480,3890.0,1
3887,519,610,3828.0,1
3888,5,96,3738.0,1
3889,133,224,3768.0,1
3890,261,352,3795.0,1
3891,389,481,3815.0,1
3892,519,610,3834.0,1
3893,650,610,3896.0,1
3894,261,352,3811.0,1
3895,5,96,3753.0,1
3896,133,224,3808.0,1
3897,389,610,3828.0,1
3898,261,352,3821.0,1
3899,650,481,3914.0,1
3900,5,96,3763.0,1
3901,519,610,3849.0,1
3902,650,610,3924.0,1
3903,134,224,3846.0,1
3904,133,481,3810.0,1
3905,390,610,3841.0,1
3906,518,610,3855.0,1
3907,261,352,3833.0,1
3908,519,610,3862.0,1
3909,5,96,3780.0,1
3910,389,481,3850.0,1
3911,261,352,3840.0,1
3912,133,224,3859.0,1
3913,519,610,3874.0,1
3914,261,481,3850.0,1
3915,5,96,3791.0,1
3916,390,481,3867.0,1
3917,133,224,3870.0,1
3918,518,610,3893.0,1
3919,389,481,3877.0,1
3920,261,353,3864.0,1
3921,5,96,3810.0,1
3922,650,610,3952.0,1
3923,5,96,3858.0,1
3924,261,480,3875.0,1
3925,133,224,3883.0,1
3926,133,224,3890.0,1
3927,518,481,3884.0,1
3928,519,610,3909.0,1
3929,5,96,3874.0,1
3930,261,352,3886.0,1
3931,133,224,3903.0,1
3932,519,610,3915.0,1
3933,5,96,3884.0,1
3934,261,352,3894.0,1
3935,650,481,3985.0,1
3936,133,224,3912.0,1
3937,5,96,3901.0,1
3938,4,224,3929.0,1
3939,262,352,3905.0,1
3940,390,480,3895.0,1
3941,519,610,3928.0,1
3942,5,96,3911.0,1
3943,133,224,3923.0,1
3944,133,224,3931.0,1
3945,390,610,3904.0,1
3946,261,353,3913.0,1
3947,5,96,3922.0,1
3948,390,480,3911.0,1
3949,650,610,4001.0,1
3950,261,480,3922.0,1
3951,389,480,3920.0,1
3952,133,224,3943.0,1
3953,519,610,3946.0,1
3954,519,690,3954.0,1
3955,650,96,4013.0,1
3956,389,610,3927.0,1
3957,5,224,3952.0,1
3958,261,352,3940.0,1
3959,261,352,3952.0,1
3960,390,610,3938.0,1
3961,519,610,3966.0,1
3962,133,96,3956.0,1
3963,650,610,4046.0,1
3964,5,96,3943.0,1
3965,390,481,3949.0,1
3966,133,224,3966.0,1
3967,5,96,3965.0,1
3968,519,610,3978.0,1
3969,261,353,3964.0,1
3970,5,224,3976.0,1
3971,133,224,3971.0,1
3972,519,610,3985.0,1
3973,261,224,3973.0,1
3974,261,480,3979.0,1
3975,133,224,3980.0,1
3976,519,600,3996.0,1
3977,520,610,4446.0,1
3978,519,690,8955.0,1
3979,261,352,4416.0,1
3980,5,96,8889.0,1
3981,262,353,4434.0,1
3982,133,224,8948.0,1
3983,260,352,4433.0,1
3984,4,97,8893.0,1
3985,261,352,4456.0,1
3986,390,610,8948.0,1
3987,517,609,4474.0,1
3988,133,353,8965.0,1
3989,4,96,4386.0,1
3990,519,610,8991.0,1
3991,261,352,4469.0,1
3992,389,610,8957.0,1
3993,133,224,4499.0,1
3994,5,96,8921.0,1
3995,5,96,4488.0,1
3996,519,691,9012.0,1
3997,133,224,4513.0,1
3998,5,96,8934.0,1
3999,261,481,4496.0,1
4000,133,224,9006.0,1
4001,650,610,4616.0,1
4002,517,610,9028.0,1
4003,390,480,4519.0,1
4004,5,96,8959.0,1
4005,4,96,4523.0,1
4006,5,96,8972.0,1
4007,133,224,4557.0,1
4008,261,353,9026.0,1
4009,389,481,4544.0,1
4010,650,610,9149.0,1
4011,133,224,4568.0,1
4012,4,96,9002.0,1
4013,5,96,4553.0,1
4014,390,481,9047.0,1
4015,261,352,4566.0,1
4016,133,224,9048.0,1
4017,261,224,4596.0,1
4018,650,610,9178.0,1
4019,5,96,4584.0,1
4020,133,224,9069.0,1
4021,261,352,4585.0,1
4022,388,481,9063.0,1
4023,5,96,4593.0,1
4024,5,96,9069.0,1
4025,515,610,4584.0,1
4026,261,352,9091.0,1
4027,519,352,4621.0,1
4028,649,690,9217.0,1
4029,260,224,4603.0,1
4030,133,352,9125.0,1
4031,519,609,4631.0,1
4032,390,481,9111.0,1
4033,387,480,4628.0,1
4034,261,352,9131.0,1
4035,5,96,4641.0,1
4036,517,610,9136.0,1
4037,130,224,4638.0,1
4038,5,96,9130.0,1
4039,260,352,4618.0,1
4040,132,224,9135.0,1
4041,5,224,4656.0,1
4042,133,224,9148.0,1
4043,261,352,4628.0,1
4044,519,610,9153.0,1
4045,3,96,4659.0,1
4046,389,96,9149.0,1
4047,389,480,4659.0,1
4048,133,224,9166.0,1
4049,133,224,4676.0,1
4050,5,96,9159.0,1
4051,261,481,4658.0,1
4052,261,352,9166.0,1
4053,517,610,4693.0,1
4054,133,224,9177.0,1
4055,388,610,4674.0,1
4056,262,224,9176.0,1
4057,5,96,4688.0,1
4058,133,224,9184.0,1
4059,132,352,4685.0,1
4060,5,96,9177.0,1
4061,387,481,4679.0,1
4062,262,224,9186.0,1
4063,3,96,4694.0,1
4064,132,224,9188.0,1
4065,518,610,4705.0,1
4066,519,610,9196.0,1
4067,5,96,4722.0,1
4068,5,480,9215.0,1
4069,516,610,4720.0,1
4070,261,353,9212.0,1
4071,130,224,4710.0,1
4072,519,610,9231.0,1
4073,262,352,4712.0,1
4074,5,224,9234.0,1
4075,262,481,4726.0,1
4076,519,689,9256.0,1
4077,390,610,4745.0,1
4078,389,610,9262.0,1
4079,3,96,4757.0,1
4080,5,96,9260.0,1
4081,260,224,4773.0,1
4082,261,352,9252.0,1
4083,5,96,4777.0,1
4084,519,610,9286.0,1
4085,2,96,4773.0,1
4086,519,610,9295.0,1
4087,389,353,4770.0,1
4088,5,96,9281.0,1
4089,260,352,4793.0,1
4090,390,610,9286.0,1
4091,516,610,4802.0,1
4092,389,689,9305.0,1
4093,133,224,4790.0,1
